,recency,history_segment,history,mens,womens,zip_code,newbie,channel,treatment,target
37005,4,0,78.88,0,1,1,1,2,0,0
37006,10,0,33.05,1,0,2,0,1,1,0
37007,3,0,38.11,0,1,1,1,2,0,0
37008,2,4,555.75,1,0,1,1,2,0,0
37009,8,4,623.87,0,1,0,1,1,0,0
37010,9,3,455.08,0,1,0,0,0,0,1
37011,3,1,136.71,0,1,1,1,2,0,0
37012,1,3,464.0,1,1,1,0,0,1,0
37013,6,4,549.44,1,0,0,1,0,1,1
37014,5,2,205.08,1,0,2,0,0,1,0
37015,12,2,209.2,1,1,0,1,1,1,0
37016,2,0,78.02,1,0,0,0,1,0,0
37017,1,6,1075.99,0,1,1,1,1,0,1
37018,3,3,397.49,1,0,1,0,0,0,0
37019,10,0,51.73,1,0,2,0,1,0,1
37020,7,0,86.16,0,1,0,1,2,1,0
37021,2,1,166.65,0,1,1,1,1,0,0
37022,10,2,243.88,0,1,1,0,2,0,0
37023,9,0,49.46,0,1,1,1,1,0,0
37024,11,0,39.65,1,0,1,0,1,0,0
37025,9,3,405.89,1,0,0,0,1,0,0
37026,2,0,33.8,0,1,0,0,1,0,0
37027,8,4,530.42,0,1,1,1,1,0,0
37028,9,1,109.97,1,0,1,1,2,0,0
37029,1,0,50.97,0,1,1,1,2,1,0
37030,3,0,62.43,1,0,1,1,2,1,0
37031,1,0,99.34,0,1,1,0,2,0,0
37032,1,2,265.9,1,1,0,0,1,0,1
37033,10,0,56.21,1,0,1,1,1,1,0
37034,5,1,156.35,1,0,0,0,2,0,0
37035,2,2,232.94,1,1,1,1,1,0,0
37036,10,1,189.33,1,0,0,1,1,0,0
37037,6,3,455.23,1,1,0,0,0,0,0
37038,4,0,92.13,0,1,1,1,1,0,0
37039,10,1,178.57,0,1,1,0,1,0,1
37040,3,3,350.94,1,0,1,1,2,0,0
37041,4,1,106.18,1,0,2,0,1,1,0
37042,7,0,30.55,0,1,1,0,2,1,0
37043,10,2,249.3,0,1,2,0,1,1,1
37044,1,0,41.97,1,0,1,1,1,0,0
37045,9,0,60.52,1,0,2,0,1,0,0
37046,9,2,268.71,0,1,1,0,0,1,1
37047,10,4,724.53,1,1,2,1,2,0,0
37048,5,3,391.32,0,1,0,1,1,1,0
37049,9,4,722.85,1,0,1,1,0,0,0
37050,1,4,685.47,1,0,0,1,1,0,0
37051,4,1,184.67,0,1,0,0,2,1,0
37052,10,2,247.04,0,1,1,1,1,1,0
37053,1,4,502.38,1,0,1,1,0,1,0
37054,5,2,227.75,1,0,1,0,2,0,0
37055,10,2,222.73,1,0,1,0,2,0,0
37056,2,5,966.6,1,1,0,1,0,0,0
37057,2,1,157.31,0,1,1,1,1,0,1
37058,1,1,110.69,0,1,0,0,2,0,0
37059,9,1,171.68,0,1,0,0,2,0,0
37060,5,3,498.14,1,0,0,1,0,0,0
37061,5,0,47.26,0,1,0,0,2,0,0
37062,4,3,451.54,1,1,2,0,2,0,1
37063,10,4,690.1,0,1,1,1,0,0,0
37064,11,0,66.23,0,1,0,1,2,0,0
37065,10,1,143.09,0,1,0,1,1,0,0
37066,5,5,869.23,0,1,0,1,2,0,0
37067,3,1,185.68,1,0,1,1,2,1,0
37068,7,0,31.3,0,1,2,1,1,0,0
37069,4,2,317.76,0,1,0,1,1,1,0
37070,7,1,198.7,0,1,0,0,2,1,0
37071,1,2,288.78,1,0,0,0,1,0,1
37072,10,0,60.52,0,1,0,1,1,0,0
37073,1,0,43.48,1,0,1,1,1,0,0
37074,1,2,317.29,1,1,2,1,2,0,1
37075,1,6,1508.31,0,1,0,1,0,0,0
37076,1,6,1216.0,1,1,1,1,0,1,0
37077,2,4,662.69,0,1,0,1,0,1,0
37078,9,4,661.09,0,1,1,1,1,0,0
37079,8,1,117.53,1,0,1,1,2,0,0
37080,6,1,140.24,0,1,2,0,2,1,0
37081,9,0,97.26,1,0,0,0,2,1,1
37082,4,2,243.07,1,0,0,0,0,0,0
37083,12,0,36.76,1,0,0,1,1,0,0
37084,6,3,363.86,1,0,0,0,1,0,0
37085,3,1,121.58,1,0,0,1,1,0,0
37086,3,2,232.91,0,1,2,0,2,0,1
37087,1,2,207.89,0,1,0,0,1,0,0
37088,7,3,416.02,0,1,0,0,0,0,0
37089,11,1,129.9,0,1,0,1,1,0,0
37090,3,1,108.49,0,1,2,1,2,0,0
37091,3,0,66.16,0,1,0,1,2,1,0
37092,2,0,42.98,1,0,0,0,1,1,0
37093,4,1,144.61,0,1,1,0,1,1,0
37094,4,4,711.91,1,0,1,1,1,0,0
37095,7,1,160.53,1,0,0,1,2,1,0
37096,1,0,48.65,0,1,0,0,2,0,0
37097,3,2,224.75,0,1,2,0,1,0,0
37098,9,3,382.22,1,0,0,0,2,1,0
37099,1,6,1360.0,1,0,2,1,2,0,0
37100,2,5,943.13,0,1,1,1,0,0,0
37101,11,2,317.7,1,0,0,0,1,0,0
37102,1,2,285.57,0,1,1,1,1,0,0
37103,1,4,581.69,0,1,0,1,0,0,1
37104,1,2,287.81,1,1,0,0,0,0,0
37105,9,2,209.8,0,1,0,1,2,1,0
37106,2,1,108.0,0,1,0,0,1,1,0
37107,7,3,403.85,0,1,1,0,2,0,0
37108,9,4,571.38,1,0,1,1,0,0,0
37109,3,1,183.41,0,1,2,0,2,1,0
37110,12,0,92.85,1,0,0,1,1,0,0
37111,6,0,31.37,0,1,0,1,2,0,0
37112,4,4,600.38,0,1,2,1,2,1,0
37113,11,1,129.89,1,0,0,0,2,0,0
37114,2,2,236.9,0,1,1,1,2,0,0
37115,2,4,614.52,1,0,1,1,2,0,0
37116,4,0,33.29,1,0,0,0,2,1,0
37117,1,2,252.01,1,0,2,0,1,1,0
37118,10,1,167.66,0,1,1,0,2,1,0
37119,1,1,128.33,1,0,0,1,1,0,0
37120,5,3,479.99,1,0,2,0,1,1,1
37121,5,1,166.92,1,0,1,0,1,1,0
37122,4,3,424.37,0,1,2,0,2,0,0
37123,4,4,705.63,1,0,2,1,1,1,1
37124,11,0,31.08,1,0,0,1,1,0,0
37125,4,1,168.87,0,1,1,0,1,0,0
37126,10,2,254.61,0,1,2,0,1,0,0
37127,7,0,29.99,0,1,0,1,2,0,1
37128,3,4,592.23,1,1,0,1,1,1,0
37129,10,0,43.9,0,1,0,1,1,0,0
37130,10,0,76.51,1,0,1,1,1,0,0
37131,2,1,105.87,1,0,1,1,2,1,0
37132,1,0,31.18,0,1,1,0,2,0,0
37133,2,2,270.34,1,0,0,0,2,1,0
37134,12,1,145.78,1,0,0,0,1,0,0
37135,8,2,298.29,1,0,0,1,2,0,0
37136,11,1,124.58,0,1,1,0,2,0,1
37137,7,0,31.88,0,1,1,0,2,0,0
37138,7,0,45.04,0,1,1,0,2,0,1
37139,1,2,335.43,1,0,0,0,0,1,0
37140,9,0,53.45,1,0,0,0,1,0,0
37141,1,0,59.7,1,0,0,1,1,1,0
37142,1,2,291.56,0,1,1,1,2,0,0
37143,1,6,1718.5,1,1,1,1,1,1,0
37144,6,6,1584.18,0,1,1,1,2,1,0
37145,9,0,93.21,0,1,1,0,1,0,0
37146,9,0,77.43,1,0,1,0,2,0,0
37147,3,3,396.64,1,1,0,0,1,1,0
37148,2,1,109.09,1,0,0,0,1,0,0
37149,6,1,115.27,1,0,1,1,1,0,0
37150,6,1,162.67,1,0,2,0,2,0,1
37151,7,1,190.79,0,1,1,1,2,1,1
37152,9,0,81.2,0,1,0,1,2,0,0
37153,6,1,160.72,0,1,1,0,1,0,0
37154,11,0,60.76,0,1,0,0,1,0,0
37155,3,6,1003.39,1,1,1,1,1,1,0
37156,6,1,115.08,0,1,1,1,1,0,0
37157,5,0,47.92,1,0,0,1,1,0,0
37158,7,4,709.11,1,0,1,1,1,1,1
37159,9,4,603.22,1,1,0,1,0,0,0
37160,2,1,138.56,0,1,1,1,1,0,0
37161,9,0,55.61,0,1,1,0,2,0,0
37162,9,2,210.88,0,1,0,1,2,0,0
37163,9,3,416.55,1,0,0,0,1,0,1
37164,10,0,38.53,1,0,0,1,1,0,0
37165,2,4,598.33,1,1,2,1,1,1,0
37166,1,3,496.8,1,1,0,0,2,0,1
37167,11,1,195.15,0,1,2,0,2,0,0
37168,10,0,33.81,1,0,0,1,1,0,0
37169,8,1,100.62,1,0,1,0,1,1,0
37170,9,0,78.7,0,1,1,0,1,0,0
37171,5,1,111.33,1,0,0,0,2,0,0
37172,9,2,265.89,0,1,1,0,0,0,0
37173,1,2,232.92,0,1,2,0,0,0,0
37174,1,6,1424.81,1,1,0,1,0,0,0
37175,2,1,188.7,1,0,0,1,2,0,1
37176,2,0,48.19,1,0,1,1,1,0,0
37177,5,0,46.27,1,0,0,0,2,1,0
37178,5,2,283.02,0,1,1,1,2,0,0
37179,1,5,949.84,0,1,1,1,2,0,0
37180,5,2,293.23,1,0,1,1,2,1,0
37181,10,0,33.76,0,1,0,1,1,0,0
37182,9,0,49.9,1,0,1,1,2,0,0
37183,6,0,72.34,1,0,0,1,1,1,0
37184,8,0,42.97,1,0,1,1,1,1,0
37185,4,0,67.68,0,1,0,0,1,1,0
37186,10,1,171.13,0,1,0,1,2,0,0
37187,11,0,73.42,1,0,1,1,1,0,0
37188,3,0,34.41,0,1,0,1,2,0,0
37189,9,1,128.43,0,1,0,0,2,0,0
37190,9,0,90.75,1,0,1,1,1,1,0
37191,2,5,899.41,1,0,0,1,2,1,1
37192,3,2,248.73,1,0,2,0,2,1,0
37193,2,1,123.73,1,0,0,0,2,0,0
37194,3,4,667.19,1,0,2,1,1,0,0
37195,2,0,40.63,0,1,1,1,1,1,0
37196,9,0,51.21,1,0,1,0,2,0,0
37197,10,0,80.07,1,0,1,1,1,0,0
37198,5,1,171.17,0,1,0,0,2,0,0
37199,3,4,592.56,1,0,1,1,0,0,1
37200,12,2,292.15,1,0,1,1,0,0,0
37201,2,0,31.03,1,0,0,1,2,1,0
37202,6,2,261.46,1,0,1,1,1,0,0
37203,2,6,1316.47,0,1,1,1,1,0,0
37204,3,4,546.68,1,0,1,1,0,0,0
37205,2,6,1239.58,1,1,2,1,0,0,0
37206,1,1,129.39,1,0,2,0,1,0,0
37207,1,2,313.3,1,1,1,0,2,0,1
37208,12,1,184.79,1,0,0,1,2,1,0
37209,9,4,545.95,1,0,0,1,1,1,0
37210,1,6,1043.34,1,1,1,1,1,0,1
37211,4,1,124.22,1,0,1,0,2,1,0
37212,9,3,369.35,1,0,1,0,2,1,1
37213,5,1,116.39,0,1,0,0,1,0,0
37214,8,2,277.55,1,1,0,1,1,0,0
37215,4,3,495.66,0,1,2,0,0,0,0
37216,3,4,692.3,1,1,2,1,1,0,1
37217,5,3,403.67,1,0,1,0,2,1,0
37218,10,1,184.12,0,1,0,1,1,1,0
37219,4,1,139.98,0,1,1,0,1,0,0
37220,10,0,34.61,1,0,0,0,2,0,0
37221,10,2,305.02,1,1,1,0,1,0,0
37222,3,0,36.92,0,1,0,1,1,1,0
37223,7,1,100.76,1,0,2,0,1,0,1
37224,10,0,29.99,1,0,2,1,2,1,1
37225,8,2,212.19,0,1,1,0,1,0,0
37226,7,2,206.23,0,1,1,0,1,1,0
37227,2,3,363.58,0,1,2,0,2,0,1
37228,1,0,67.69,0,1,1,1,2,0,0
37229,6,0,84.94,0,1,1,0,2,0,0
37230,6,1,116.45,0,1,1,0,2,0,0
37231,8,0,31.02,0,1,0,0,2,0,0
37232,6,0,37.33,1,0,1,1,1,0,0
37233,9,0,49.75,1,0,2,1,2,1,0
37234,9,2,342.03,1,0,0,0,1,0,0
37235,10,3,496.71,0,1,1,0,0,0,0
37236,10,0,31.43,1,0,0,1,1,0,0
37237,6,3,493.51,1,0,0,0,1,0,0
37238,3,1,105.52,0,1,1,0,2,1,0
37239,9,1,165.92,0,1,1,1,1,0,0
37240,3,2,338.78,1,0,1,0,0,1,0
37241,1,1,187.63,1,0,0,0,1,0,0
37242,7,1,168.47,0,1,0,0,2,0,1
37243,7,2,280.19,1,0,1,1,0,1,0
37244,1,6,1314.84,1,0,1,1,0,0,0
37245,10,0,67.49,0,1,1,1,2,0,0
37246,10,1,191.09,0,1,0,0,1,0,0
37247,1,3,414.0,1,1,0,1,1,0,0
37248,2,1,157.29,1,0,0,1,1,0,0
37249,11,1,118.68,0,1,2,1,1,0,0
37250,4,5,871.28,1,1,1,1,1,0,0
37251,8,0,50.08,1,0,1,1,1,1,0
37252,4,1,143.55,1,0,1,1,1,0,0
37253,11,2,254.0,1,0,0,1,1,1,0
37254,2,0,74.93,1,0,0,0,2,1,0
37255,5,0,90.54,1,0,1,0,2,0,1
37256,2,1,174.71,1,0,0,1,1,0,0
37257,7,3,368.73,0,1,1,0,2,1,0
37258,2,0,97.37,0,1,1,0,2,0,0
37259,4,4,632.47,0,1,2,1,0,1,0
37260,6,3,471.63,1,1,0,0,1,1,0
37261,1,1,107.79,0,1,1,0,2,0,0
37262,9,1,104.97,1,0,1,0,2,1,0
37263,2,0,64.68,1,0,1,1,1,0,0
37264,3,4,553.74,0,1,0,1,2,0,0
37265,9,2,268.13,0,1,2,0,2,0,0
37266,11,0,62.67,0,1,0,1,1,0,0
37267,11,2,330.41,1,0,1,0,2,0,0
37268,1,1,128.96,0,1,0,0,2,1,0
37269,9,0,51.89,0,1,0,1,2,0,0
37270,11,0,90.29,1,0,0,1,2,0,0
37271,11,0,59.33,0,1,0,1,1,0,0
37272,7,0,64.92,0,1,2,0,2,1,0
37273,6,1,181.74,1,0,1,0,1,1,1
37274,10,1,166.8,0,1,1,1,1,1,0
37275,10,0,53.8,0,1,1,0,2,1,0
37276,5,3,440.15,0,1,0,0,1,0,0
37277,7,1,107.94,1,0,1,1,2,0,0
37278,5,2,348.24,1,0,0,0,2,0,0
37279,2,2,218.37,0,1,0,0,1,0,0
37280,1,4,685.25,0,1,0,1,0,0,0
37281,2,6,1077.01,0,1,1,1,1,0,1
37282,8,0,62.8,1,0,2,0,1,0,0
37283,1,2,261.61,0,1,1,0,1,0,0
37284,3,0,40.86,1,0,0,0,2,0,1
37285,10,2,333.03,1,0,0,0,2,0,0
37286,7,4,534.91,1,0,1,1,2,0,0
37287,2,1,106.33,1,0,2,0,2,1,1
37288,4,0,89.67,1,0,1,1,2,0,0
37289,1,3,394.5,0,1,0,0,2,0,0
37290,1,3,421.2,1,0,2,0,1,0,1
37291,1,0,35.28,1,0,1,1,2,0,0
37292,11,3,377.57,1,1,0,0,1,0,0
37293,7,1,128.2,0,1,1,1,1,0,0
37294,10,0,74.59,1,0,0,1,2,1,0
37295,5,1,183.75,0,1,2,1,1,0,0
37296,4,3,350.4,0,1,2,0,1,0,1
37297,1,2,338.56,0,1,0,0,1,0,0
37298,12,0,34.88,0,1,1,0,1,0,0
37299,6,0,82.23,0,1,1,1,1,1,0
37300,9,0,54.79,0,1,2,0,1,0,0
37301,1,1,195.43,1,0,1,0,2,0,0
37302,1,2,228.94,0,1,0,0,0,0,0
37303,4,2,214.51,1,1,0,1,1,0,0
37304,4,2,310.75,0,1,1,0,1,1,1
37305,10,3,369.71,0,1,0,1,1,0,0
37306,4,1,175.03,0,1,1,1,1,1,0
37307,1,1,188.05,0,1,0,0,2,1,0
37308,10,1,127.97,1,0,0,1,1,0,0
37309,2,0,99.39,1,0,1,0,2,0,0
37310,6,1,195.01,0,1,0,0,1,0,0
37311,5,0,42.5,1,0,1,0,1,0,0
37312,10,0,66.87,0,1,1,1,1,0,0
37313,1,0,31.19,0,1,0,0,1,0,0
37314,9,0,66.42,0,1,1,1,2,0,0
37315,1,1,131.06,0,1,1,0,1,1,0
37316,3,2,206.86,0,1,1,1,0,0,0
37317,8,1,193.23,0,1,1,1,2,1,0
37318,1,1,177.23,0,1,1,0,1,0,0
37319,1,0,59.05,1,0,1,0,2,0,0
37320,1,2,346.29,1,1,2,0,1,0,1
37321,8,0,29.99,1,0,0,1,1,1,1
37322,5,3,363.41,1,0,0,0,2,1,0
37323,5,2,332.38,1,0,1,0,2,0,0
37324,3,2,240.26,1,0,0,0,2,0,0
37325,1,2,343.29,1,0,1,0,0,1,0
37326,10,2,201.82,1,0,0,0,2,0,0
37327,1,3,441.24,1,0,0,1,0,0,0
37328,12,2,271.18,1,0,1,0,2,0,1
37329,2,1,195.29,1,0,1,1,1,0,0
37330,9,0,71.72,1,0,0,0,1,0,1
37331,10,0,62.38,1,0,1,0,1,1,0
37332,9,0,37.4,0,1,0,1,2,0,0
37333,4,1,140.98,1,0,2,0,1,1,0
37334,6,1,171.08,1,0,0,1,1,0,0
37335,10,1,143.37,1,0,1,1,2,0,0
37336,10,0,93.6,0,1,1,1,2,0,1
37337,5,2,206.83,0,1,1,0,0,1,0
37338,10,1,171.75,0,1,2,0,2,1,1
37339,3,2,237.22,0,1,0,1,0,1,0
37340,2,2,248.0,0,1,0,0,0,0,1
37341,1,2,319.65,1,1,1,1,2,0,1
37342,2,2,230.97,1,1,1,1,2,0,1
37343,2,0,45.41,1,0,0,1,1,1,0
37344,2,1,117.36,1,0,0,0,1,0,0
37345,1,1,117.58,0,1,2,0,1,1,0
37346,10,3,447.8,0,1,0,0,1,1,1
37347,7,2,209.49,1,1,2,1,1,1,0
37348,2,2,261.04,1,0,2,1,0,0,0
37349,3,1,144.86,0,1,1,0,2,1,1
37350,1,5,753.35,0,1,2,1,1,1,0
37351,3,2,253.74,0,1,1,0,0,0,0
37352,11,2,208.13,0,1,2,1,2,0,0
37353,6,2,283.06,0,1,0,0,0,0,1
37354,4,4,619.36,1,1,2,1,1,1,0
37355,2,2,256.26,1,0,0,1,2,1,0
37356,8,1,178.07,0,1,0,1,1,0,0
37357,10,3,361.8,1,1,2,0,2,0,1
37358,9,1,173.55,0,1,1,0,2,1,0
37359,1,3,413.6,1,0,2,1,1,0,0
37360,2,4,524.17,1,1,2,1,0,1,0
37361,2,4,578.49,1,0,1,1,0,0,0
37362,10,0,40.55,1,0,0,0,1,0,0
37363,3,1,183.88,1,0,1,1,1,0,0
37364,10,2,321.18,0,1,2,0,0,0,0
37365,10,0,29.99,0,1,2,1,1,1,1
37366,7,3,486.83,0,1,2,1,1,0,0
37367,12,4,706.81,1,1,1,1,2,1,1
37368,1,0,66.28,1,0,0,0,1,1,0
37369,1,4,621.23,1,1,1,1,1,0,0
37370,2,3,370.45,1,1,1,0,1,0,0
37371,1,4,543.04,0,1,0,1,1,0,1
37372,1,2,317.14,0,1,2,1,1,0,0
37373,7,0,53.95,0,1,0,0,1,0,0
37374,5,0,97.95,0,1,1,1,2,1,1
37375,10,1,105.51,0,1,0,1,1,0,0
37376,1,3,359.03,0,1,2,0,2,1,0
37377,5,2,234.64,0,1,0,0,2,0,0
37378,10,1,117.78,1,0,1,0,2,0,0
37379,1,2,301.96,0,1,0,0,0,1,0
37380,6,1,114.86,1,0,0,1,2,1,0
37381,5,1,116.45,1,0,0,0,2,0,0
37382,4,2,214.28,1,1,0,1,2,0,0
37383,9,1,136.89,1,0,0,1,1,0,0
37384,10,0,51.27,1,0,2,0,2,1,0
37385,7,2,224.26,0,1,2,1,1,0,0
37386,4,4,513.9,1,1,1,1,2,0,0
37387,2,0,83.33,1,0,2,1,1,1,0
37388,3,0,82.62,0,1,0,1,2,1,0
37389,1,5,966.03,1,0,0,1,0,0,0
37390,10,0,59.68,1,0,1,1,1,0,0
37391,1,0,87.19,1,0,1,1,1,0,0
37392,9,0,92.98,0,1,0,0,2,0,0
37393,2,1,111.03,1,0,0,0,1,0,0
37394,5,1,144.36,1,0,0,0,2,1,0
37395,7,0,68.53,1,0,0,0,2,0,1
37396,5,1,139.48,0,1,2,0,1,0,0
37397,10,1,121.07,0,1,1,0,2,0,0
37398,11,2,202.41,0,1,0,1,2,0,1
37399,2,0,45.24,0,1,1,1,2,0,0
37400,8,5,769.49,1,0,1,1,0,1,0
37401,1,4,536.16,1,0,0,1,2,0,0
37402,5,6,1028.35,1,0,2,1,2,0,0
37403,10,0,59.56,1,0,0,1,2,1,0
37404,2,2,207.82,0,1,0,1,2,0,0
37405,9,2,292.77,0,1,0,1,2,0,0
37406,10,0,48.31,0,1,1,1,2,1,0
37407,5,2,230.01,1,1,0,1,2,1,0
37408,9,1,123.7,0,1,0,0,1,0,0
37409,9,2,276.87,1,0,0,0,2,0,1
37410,10,1,122.78,0,1,1,1,1,1,0
37411,12,2,209.1,1,0,1,1,2,0,0
37412,5,2,221.12,0,1,1,0,2,0,0
37413,10,2,204.51,0,1,1,0,2,1,0
37414,12,1,174.29,0,1,2,0,2,1,0
37415,2,3,473.78,1,0,1,0,2,0,0
37416,1,2,226.21,0,1,2,0,2,0,1
37417,2,5,870.33,1,1,0,1,1,1,1
37418,9,0,80.2,0,1,1,0,1,0,0
37419,1,2,278.2,1,0,1,1,2,1,0
37420,3,6,1161.56,1,1,0,1,2,0,1
37421,9,0,74.6,1,0,0,1,1,0,0
37422,4,3,432.44,0,1,0,1,2,0,0
37423,12,0,44.32,1,0,1,1,2,0,0
37424,6,0,48.15,0,1,2,1,2,1,0
37425,2,2,209.61,1,0,1,1,0,0,0
37426,1,1,110.95,1,0,2,1,1,1,0
37427,10,0,40.19,0,1,1,1,2,0,0
37428,4,1,166.36,1,0,1,0,1,0,0
37429,12,2,334.54,1,1,0,0,0,0,0
37430,1,1,133.46,1,0,0,0,1,1,0
37431,2,2,267.2,0,1,1,0,1,0,1
37432,11,1,186.51,1,0,1,0,2,0,0
37433,7,3,454.67,0,1,0,0,2,0,0
37434,5,0,36.92,1,0,0,0,1,0,0
37435,2,2,245.55,1,0,1,0,1,0,0
37436,8,3,395.06,0,1,1,1,1,1,0
37437,1,6,1294.3,1,1,1,1,0,0,0
37438,4,0,41.71,0,1,1,1,1,0,0
37439,1,6,1250.23,1,1,2,1,2,0,0
37440,3,2,339.66,1,0,1,0,2,0,0
37441,9,1,113.47,0,1,1,1,1,0,0
37442,1,2,218.3,0,1,0,1,2,1,0
37443,8,0,87.34,0,1,2,0,1,0,0
37444,9,0,62.27,1,0,1,1,2,1,0
37445,8,1,178.51,1,0,0,0,2,0,0
37446,2,0,63.13,0,1,0,0,1,0,0
37447,3,6,1091.72,0,1,0,1,1,1,0
37448,5,2,217.89,1,1,0,0,2,1,0
37449,7,2,239.2,1,0,0,0,1,1,0
37450,9,0,34.17,1,0,1,1,2,0,0
37451,2,6,1021.58,1,0,0,1,1,0,0
37452,5,1,132.95,1,0,1,1,1,0,0
37453,3,1,192.21,1,0,1,1,2,1,0
37454,7,2,321.07,1,0,1,0,2,1,0
37455,1,2,345.39,0,1,0,0,0,0,0
37456,1,2,225.08,1,0,0,1,1,0,0
37457,1,5,962.26,0,1,0,1,0,0,0
37458,4,0,58.79,1,0,0,1,1,0,0
37459,2,0,53.3,1,0,0,0,2,0,0
37460,9,0,81.76,0,1,1,1,1,1,0
37461,1,4,579.48,1,0,2,1,0,0,0
37462,10,3,350.76,0,1,0,0,2,0,0
37463,1,4,623.29,0,1,1,1,2,0,0
37464,7,2,346.91,0,1,1,0,1,0,0
37465,8,0,45.03,0,1,1,0,2,0,0
37466,8,0,82.78,1,0,0,1,2,0,0
37467,2,0,51.34,0,1,1,0,2,1,1
37468,10,0,72.25,1,0,1,1,1,1,0
37469,11,3,457.09,0,1,1,1,0,0,0
37470,4,0,50.54,0,1,2,0,2,0,1
37471,2,3,400.86,0,1,2,1,0,0,0
37472,5,0,49.9,0,1,1,1,2,0,0
37473,12,1,176.87,1,0,0,0,1,1,0
37474,12,0,57.21,0,1,1,1,1,0,0
37475,2,1,145.57,0,1,1,0,1,0,0
37476,5,0,29.99,1,0,0,0,2,1,1
37477,10,0,36.43,0,1,2,1,2,0,0
37478,9,4,593.41,1,0,2,1,1,0,0
37479,10,3,360.83,0,1,2,0,1,0,0
37480,12,0,94.75,0,1,0,1,1,1,1
37481,2,1,165.35,1,0,2,1,1,0,1
37482,3,0,97.83,1,0,1,0,1,0,0
37483,9,0,67.68,1,0,2,0,2,0,0
37484,3,0,77.26,0,1,0,0,1,1,0
37485,1,3,357.94,1,0,1,1,2,1,0
37486,11,6,1203.53,1,1,2,1,0,1,0
37487,3,2,348.35,0,1,0,0,2,1,0
37488,1,3,452.07,0,1,0,0,2,0,1
37489,6,2,319.24,1,0,0,0,1,1,0
37490,7,2,210.16,1,0,2,0,2,0,0
37491,9,1,125.78,0,1,1,1,2,0,0
37492,11,3,466.48,1,1,0,0,2,0,0
37493,1,3,367.97,1,0,0,1,0,1,0
37494,10,0,37.63,0,1,1,0,2,0,0
37495,9,2,233.59,0,1,1,0,2,0,1
37496,1,2,294.09,0,1,1,0,2,1,0
37497,7,1,103.99,0,1,0,1,2,0,0
37498,2,1,156.86,1,0,1,0,1,0,0
37499,3,0,29.99,0,1,2,0,2,0,1
37500,1,0,58.1,1,0,0,0,2,1,0
37501,3,1,189.84,0,1,1,1,2,0,0
37502,1,0,86.88,1,0,2,0,2,0,0
37503,11,0,54.11,1,0,2,0,1,1,0
37504,5,4,743.36,1,1,0,1,2,1,0
37505,7,0,70.35,0,1,1,0,1,0,1
37506,10,1,137.49,1,0,1,1,2,0,0
37507,1,6,2095.48,1,1,1,1,0,0,1
37508,9,2,235.09,1,0,0,0,1,1,0
37509,4,4,642.93,1,1,2,1,1,0,1
37510,2,0,53.36,1,0,1,1,2,0,0
37511,5,0,94.49,0,1,0,1,2,1,1
37512,2,1,109.22,1,0,0,1,2,0,0
37513,4,2,336.22,0,1,0,0,1,1,1
37514,9,3,477.92,0,1,1,1,0,0,0
37515,1,0,96.76,1,0,1,1,1,0,0
37516,10,0,38.95,0,1,2,1,1,0,0
37517,1,5,790.97,0,1,1,1,1,1,1
37518,7,0,78.23,1,0,0,0,1,0,0
37519,7,0,95.12,1,0,1,0,1,0,0
37520,10,0,41.19,0,1,1,0,2,0,0
37521,3,4,545.09,1,1,2,1,2,1,1
37522,1,1,132.29,0,1,0,0,1,0,0
37523,2,0,41.26,1,0,1,1,2,0,0
37524,11,1,136.71,1,0,1,1,1,0,0
37525,9,2,249.95,1,0,2,1,1,0,0
37526,1,2,258.18,1,0,0,0,1,0,0
37527,8,5,864.44,0,1,0,1,0,0,0
37528,9,1,109.67,0,1,0,0,1,0,1
37529,5,1,195.26,0,1,0,1,2,0,0
37530,9,4,502.44,1,1,0,1,0,0,1
37531,6,3,414.08,1,1,1,0,2,0,0
37532,12,0,59.53,1,0,2,0,1,0,0
37533,4,2,237.96,0,1,1,1,1,0,0
37534,8,2,250.88,0,1,1,0,1,1,0
37535,3,2,282.32,1,0,0,1,2,0,0
37536,8,4,727.98,1,0,1,1,1,0,0
37537,3,2,321.71,0,1,2,1,2,1,1
37538,10,1,139.72,0,1,2,1,1,0,0
37539,12,0,44.97,0,1,0,1,2,0,0
37540,3,4,602.29,1,0,1,1,0,0,0
37541,6,1,116.99,0,1,1,1,2,0,0
37542,5,0,43.61,1,0,1,0,1,1,0
37543,2,2,307.77,1,0,0,1,0,1,0
37544,2,0,96.4,0,1,0,0,2,1,0
37545,4,1,169.84,1,0,0,0,2,0,0
37546,10,3,455.85,1,1,0,1,0,0,0
37547,10,0,88.14,0,1,0,0,2,0,0
37548,5,3,437.68,1,0,1,0,2,0,0
37549,10,0,75.35,1,0,2,0,1,1,1
37550,4,4,604.05,1,0,0,1,1,1,0
37551,1,2,229.73,1,1,1,1,0,0,0
37552,10,1,103.65,0,1,2,1,1,1,0
37553,8,3,454.94,0,1,1,0,2,1,0
37554,6,3,354.37,0,1,0,0,2,1,0
37555,11,3,428.45,1,1,0,0,1,0,1
37556,2,1,177.23,1,0,0,0,1,0,0
37557,1,4,643.54,1,1,1,1,1,0,0
37558,1,4,598.01,0,1,2,1,0,0,0
37559,4,3,365.41,1,0,0,0,2,0,0
37560,8,1,185.58,1,0,1,1,2,0,0
37561,10,0,66.89,0,1,1,1,1,1,0
